event_id,timestamp,district_id,emergency_type,severity_level,response_time_minutes,ambulance_required,hospital_transport_required,weather_related_flag,traffic_related_flag,outcome,hour_timestamp,traffic_volume,average_speed_kmh,congestion_index,rush_hour_flag,weekend_flag,weather_impact_score,special_event_impact,temperature_c,feels_like_c,humidity_percent,rainfall_mm,wind_speed_kmh,cloud_cover_percent,weather_condition,heatwave_flag,heavy_rain_flag,storm_flag,district_name,district_type,area_km2,population,commercial_activity_index,industrial_activity_index,green_space_percent,road_capacity_index,public_transport_access_index,base_electricity_demand_mwh,temp_offset_c,wind_multiplier,population_density,grid_capacity_mwh,city_event_active,city_event_expected_attendance,severity_score,type_Infrastructure Failure,type_Medical Emergency,type_Public Safety Incident,type_Traffic Accident,type_Weather Emergency,zoning_Industrial,zoning_Mixed,zoning_Public Services,zoning_Recreation,zoning_Residential,zoning_Transport,year,split_set,dispatch_hour,dispatch_dayofweek,dispatch_month,is_weekend_calc,is_rush_hour_calc,speed_to_capacity_ratio,congestion_burden,volume_to_speed_ratio,weather_stress_index,temperature_extremity,commercial_industrial_intensity,green_space_deficit,transit_dependency_ratio,medical_escalation_risk
EMG_000041,2023-01-04 20:41:00,D16,Public Safety Incident,Medium,15.42281154279005,0,0,0,0,Resolved On-Site,2023-01-04 20:00:00,1414.0,51.57762593811712,21.988707821113824,0.0,0.0,1.0,0.0,2.749756057856146,3.237108640399022,50.95086729249169,0.0,4.782584139232793,70.87295654150475,Cloudy,0,0,0,Stadium District,Recreation,5.0,10000,65,5,25,85,75,200,0.2,1.0,2000.0,299.17022549267165,0,0,2,0,0,1,0,0,0,0,0,1,0,0,2023,train,20,2,1,0,0,0.606795527884257,16.635292160553863,26.89356879034918,0.012241434108317942,19.250243942143854,70,75.0,0.8823528373702544,0
EMG_000042,2023-01-05 04:36:00,D05,Fire,High,11.31401357861554,0,0,0,0,Transported to Hospital,2023-01-05 04:00:00,402.0,56.56623587019292,9.712008472184326,0.0,0.0,1.0,0.0,0.2452843472073556,1.634910403517714,54.07409279199599,0.0,16.813468584209012,17.9677404472299,Clear,0,0,0,South Residential,Residential,14.0,160000,35,10,25,65,70,230,0.0,1.0,11428.57142857143,342.4710718254401,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2023,train,4,3,1,0,0,0.8702496487337912,6.1846144331362405,6.983260133708875,0.043035514235382696,21.754715652792644,45,75.0,1.076922911242629,0
EMG_000044,2023-01-05 06:09:00,D06,Medical Emergency,High,15.37485356147914,1,1,0,0,Transported to Hospital,2023-01-05 06:00:00,1574.0,40.186141005899046,41.101282667982034,0.0,0.0,1.0,0.0,5.549274946022768,6.417141652934233,75.77837602897796,1.2629386242624654,6.259734718490714,100.0,Rain,0,0,0,East Residential,Residential,10.0,140000,25,15,20,55,60,200,0.2,1.0,14000.0,297.7997260168101,0,0,3,0,1,0,0,0,0,0,0,0,1,0,2023,train,6,3,1,0,0,0.7306569763514414,28.618176614876976,38.21673896990149,0.029834588350292963,16.45072505397723,40,80.0,1.0909088925620194,1
EMG_000043,2023-01-05 06:20:00,D06,Medical Emergency,High,14.06513401531435,1,1,0,0,Transported to Hospital,2023-01-05 06:00:00,1574.0,40.186141005899046,41.101282667982034,0.0,0.0,1.0,0.0,5.549274946022768,6.417141652934233,75.77837602897796,1.2629386242624654,6.259734718490714,100.0,Rain,0,0,0,East Residential,Residential,10.0,140000,25,15,20,55,60,200,0.2,1.0,14000.0,297.7997260168101,0,0,3,0,1,0,0,0,0,0,0,0,1,0,2023,train,6,3,1,0,0,0.7306569763514414,28.618176614876976,38.21673896990149,0.029834588350292963,16.45072505397723,40,80.0,1.0909088925620194,1
EMG_000045,2023-01-05 13:03:00,D02,Infrastructure Failure,Medium,19.102061303818903,0,0,0,0,Transported to Hospital,2023-01-05 13:00:00,2228.0,43.47281159549853,33.55903301007611,0.0,0.0,1.0,0.0,9.844042431736751,9.618837246176865,56.06398805772824,0.0,3.32085757939479,32.10541748809342,Partly Cloudy,0,0,0,Financial District,Commercial,3.8,45000,100,5,8,85,90,500,1.2,0.6,11842.105263157897,843.8392883012395,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2023,train,13,3,1,0,0,0.5114447821300083,26.21176162214569,50.098024389928945,0.008500019666729964,12.155957568263249,105,92.0,1.0588234048443053,0
EMG_000046,2023-01-05 14:01:00,D14,Traffic Accident,Low,22.68111633411315,1,0,0,1,Resolved On-Site,2023-01-05 14:00:00,1332.0,47.64554862025078,24.886452387448163,0.0,0.0,1.0,0.0,3.487825017484966,2.1630608516523915,47.82317445909755,0.0,9.635153429303235,34.888149906918514,Partly Cloudy,0,0,0,Medical District,Public Services,3.0,15000,60,10,15,70,85,400,0.5,0.9,5000.0,601.2339110678276,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2023,train,14,3,1,0,0,0.6806505973392115,19.028568710204468,27.381744841613283,0.024662001209929587,18.512174982515035,70,85.0,1.2142855408163513,0
EMG_000047,2023-01-05 15:58:00,D18,Medical Emergency,Low,21.335927378923927,1,0,0,0,Resolved On-Site,2023-01-05 15:00:00,1779.0,44.84000028703153,39.57180241897228,0.0,0.0,1.0,0.0,9.40136868535628,7.926612513093456,63.21467304861957,0.0,17.036520510594574,41.2274665657666,Partly Cloudy,0,0,0,Riverside,Mixed,5.5,75000,55,20,30,60,75,180,-0.8,1.3,13636.363636363636,284.61403942345066,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2023,train,15,3,1,0,0,0.7473332135616565,29.649995058334156,38.80890028055458,0.04360643476288235,12.59863131464372,75,70.0,1.2499997916667014,0
EMG_000048,2023-01-05 16:23:00,D16,Traffic Accident,Medium,17.239614089276596,1,0,0,1,Transported to Hospital,2023-01-05 16:00:00,2451.0,44.906201266709246,40.10922696025992,1.0,0.0,1.0,0.0,4.692393333051783,5.98601256095502,61.28102316465564,0.9933078790188036,6.979102880066413,86.10253895867014,Rain,0,0,0,Stadium District,Recreation,5.0,10000,65,5,25,85,75,200,0.2,1.0,2000.0,299.17022549267165,0,0,2,0,0,0,1,0,0,0,0,1,0,0,2023,train,16,3,1,0,1,0.5283081880426749,28.835290725259913,53.39147941603791,0.028727027910448264,17.307606666948217,70,75.0,0.8823528373702544,0
EMG_000049,2023-01-05 18:45:00,D17,Medical Emergency,Low,23.13080125003933,1,0,0,0,Transported to Hospital,2023-01-05 18:00:00,3519.0,36.89380641883898,49.08033668976878,1.0,0.0,1.0,0.0,1.0396957131659983,3.442910393534372,56.63306761470371,0.0,12.001168178580397,41.05520134906946,Partly Cloudy,0,0,0,Business Park,Commercial,6.5,18000,85,15,20,80,70,380,0.5,0.9,2769.230769230769,579.9030130811561,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2023,train,18,3,1,0,1,0.4611725225889219,43.987494501563184,92.8647800937338,0.03071801879569254,20.960304286834003,100,80.0,0.8749998906250136,0
EMG_000051,2023-01-05 19:04:00,D19,Traffic Accident,Medium,24.291000149331868,1,0,0,1,Resolved On-Site,2023-01-05 19:00:00,1942.0,37.81892198141891,55.21674919983061,1.0,0.0,1.0,0.0,-0.1047333157647653,0.7904355992820276,44.739780520401176,0.0,10.714604122370668,28.974991261493216,Clear,0,0,0,Hillside,Residential,9.0,90000,20,0,45,45,40,160,-1.0,1.2,10000.0,249.27780074568463,0,0,2,0,0,0,1,0,0,0,0,0,1,0,2023,train,19,3,1,0,1,0.8404203017159086,43.15554596543423,50.02714915498063,0.027424947798566683,22.104733315764765,20,55.0,0.8888886913580685,0
EMG_000050,2023-01-05 19:53:00,D15,Medical Emergency,Low,25.88683993478922,1,0,0,0,Resolved On-Site,2023-01-05 19:00:00,3548.0,32.44118207805525,58.45531811879252,1.0,0.0,1.0,0.0,1.7864862925224316,2.618007373682808,45.94714578778958,0.0,5.205872610849958,22.472180729014912,Clear,0,0,0,Shopping District,Commercial,4.5,30000,90,5,10,75,85,350,1.0,0.7,6666.666666666667,523.4096846306213,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2023,train,19,3,1,0,1,0.4325490367008651,47.30666035911195,106.09672803187978,0.013324877239324384,20.213513707477567,95,90.0,1.1333331822222423,0
EMG_000052,2023-01-06 05:40:00,D01,Traffic Accident,Low,15.12250128457686,1,0,0,1,Resolved On-Site,2023-01-06 05:00:00,545.0,54.81252001619181,10.99970168286906,0.0,0.0,1.0,0.0,0.2420799713180681,1.6900790341841794,29.0199665108244,0.0,8.458069605820082,42.5369893327002,Partly Cloudy,0,0,0,Downtown,Commercial,5.2,120000,95,10,5,80,95,400,1.5,0.7,23076.923076923074,617.4540118847362,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2023,train,5,4,1,0,0,0.6851564145578458,6.812499148437606,9.764834123990275,0.021649154254047818,21.757920028681934,105,95.0,1.1874998515625186,0
EMG_000053,2023-01-06 07:00:00,D10,Infrastructure Failure,Low,21.99225380702988,0,0,0,0,Transported to Hospital,2023-01-06 07:00:00,2867.0,42.82872719242396,37.40865892374499,1.0,0.0,1.0,0.0,8.019717145155743,8.218344818300759,42.254902640438885,0.0,11.48958140448607,22.37225847507973,Clear,0,0,0,Airport District,Transport,25.0,5000,70,60,10,100,90,600,1.0,1.4,200.0,976.2108866694068,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2023,train,7,4,1,0,1,0.4282872290955167,28.669997133000287,65.41371798028342,0.029408568589811324,13.980282854844257,130,90.0,0.899999910000009,0
EMG_000054,2023-01-06 08:37:00,D13,Traffic Accident,High,15.232216944696724,1,1,0,1,Transported to Hospital,2023-01-06 08:00:00,792.0,48.9545767331266,25.06834348372992,1.0,0.0,1.0,0.0,1.980236378417269,2.806694133941877,62.81390403705916,0.0,12.155431276427992,44.6811854562943,Partly Cloudy,0,0,0,Central Park,Recreation,8.5,1000,20,0,90,40,60,50,-1.5,1.2,117.6470588235294,82.90553301000527,0,0,3,0,0,0,1,0,0,0,0,1,0,0,2023,train,8,4,1,0,1,1.2238641123621368,19.799995050001236,15.854403175731395,0.03111286841938348,20.01976362158273,20,10.0,1.4999996250000935,1
EMG_000055,2023-01-06 09:52:00,D11,Medical Emergency,High,30.662064428437407,1,1,0,0,Referred to Other Agency,2023-01-06 09:00:00,3448.0,6.639857532777184,120.0,1.0,0.0,1.0,0.0,6.963103937649396,7.902960079389054,53.73480478037752,0.0,2.3539866020151248,42.91287938902284,Partly Cloudy,0,0,0,Old Town,Mixed,4.0,60000,75,5,12,30,80,150,1.2,0.5,15000.0,218.2719185360926,0,0,3,0,1,0,0,0,0,1,0,0,0,0,2023,train,9,4,1,0,1,0.22132851064973594,114.933295022235,451.317316482289,0.0060252305116902756,15.036896062350603,80,88.0,2.666665777778074,1
EMG_000057,2023-01-06 10:07:00,D06,Medical Emergency,High,17.910756876641397,1,1,0,0,Resolved On-Site,2023-01-06 10:00:00,1730.0,36.6256894665588,50.385289733049646,0.0,0.0,1.0,0.0,7.008284443994253,7.299326343624242,60.02300091022537,0.0,4.566961053442929,41.84988159588906,Partly Cloudy,0,0,0,East Residential,Residential,10.0,140000,25,15,20,55,60,200,0.2,1.0,14000.0,297.7997260168101,0,0,3,0,1,0,0,0,0,0,0,0,1,0,2023,train,10,4,1,0,0,0.6659215055880681,31.454539735538226,45.979223890039286,0.011689528335186635,14.991715556005747,40,80.0,1.0909088925620194,1
EMG_000056,2023-01-06 10:43:00,D06,Infrastructure Failure,Medium,18.680743919312555,0,0,0,0,Transported to Hospital,2023-01-06 10:00:00,1730.0,36.6256894665588,50.385289733049646,0.0,0.0,1.0,0.0,7.008284443994253,7.299326343624242,60.02300091022537,0.0,4.566961053442929,41.84988159588906,Partly Cloudy,0,0,0,East Residential,Residential,10.0,140000,25,15,20,55,60,200,0.2,1.0,14000.0,297.7997260168101,0,0,2,1,0,0,0,0,0,0,0,0,1,0,2023,train,10,4,1,0,0,0.6659215055880681,31.454539735538226,45.979223890039286,0.011689528335186635,14.991715556005747,40,80.0,1.0909088925620194,0
EMG_000058,2023-01-07 05:10:00,D13,Infrastructure Failure,Critical,4.409553567762351,0,0,0,0,Referred to Other Agency,2023-01-07 05:00:00,53.0,57.799301049984685,3.106822739822489,0.0,1.0,1.0,0.0,2.05548177838765,1.0360237228824252,51.20484739493471,0.0,7.673785075433081,26.9109675440251,Clear,0,0,0,Central Park,Recreation,8.5,1000,20,0,90,40,60,50,-1.5,1.2,117.6470588235294,82.90553301000527,0,0,4,1,0,0,0,0,0,0,0,1,0,0,2023,train,5,5,1,1,0,1.4449821650040757,1.3249996687500827,0.9013712587322296,0.01964171076295522,19.94451822161235,20,10.0,1.4999996250000935,0
EMG_000059,2023-01-07 05:23:00,D13,Traffic Accident,Medium,12.012849172032318,1,0,0,1,Transported to Hospital,2023-01-07 05:00:00,53.0,57.799301049984685,3.106822739822489,0.0,1.0,1.0,0.0,2.05548177838765,1.0360237228824252,51.20484739493471,0.0,7.673785075433081,26.9109675440251,Clear,0,0,0,Central Park,Recreation,8.5,1000,20,0,90,40,60,50,-1.5,1.2,117.6470588235294,82.90553301000527,0,0,2,0,0,0,1,0,0,0,0,1,0,0,2023,train,5,5,1,1,0,1.4449821650040757,1.3249996687500827,0.9013712587322296,0.01964171076295522,19.94451822161235,20,10.0,1.4999996250000935,0
EMG_000060,2023-01-07 06:33:00,D20,Public Safety Incident,Low,16.596164428226725,0,0,0,0,Transported to Hospital,2023-01-07 06:00:00,883.0,51.74876974150315,20.064717051074872,0.0,1.0,1.0,0.0,1.2175124287791306,2.351701981400319,51.15437797262186,0.0,7.661286584266791,21.74918079306109,Clear,0,0,0,Suburban District,Residential,22.0,110000,15,10,60,55,30,190,-0.5,1.1,5000.0,289.333384159407,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2023,train,6,5,1,1,0,0.9408865515025024,16.05454253553772,16.73972690409969,0.01960971980333771,20.78248757122087,25,40.0,0.5454544462810097,0
EMG_000061,2023-01-07 19:00:00,D16,Medical Emergency,Critical,6.271048334916893,1,1,0,0,Resolved On-Site,2023-01-07 19:00:00,1009.0,54.69585081451659,16.880353623800985,0.0,1.0,1.0,0.0,1.278624733539793,2.753586334219378,49.23823830170598,0.0,6.571875144449029,78.30661742249687,Cloudy,0,0,0,Stadium District,Recreation,5.0,10000,65,5,25,85,75,200,0.2,1.0,2000.0,299.17022549267165,0,0,4,0,1,0,0,0,0,0,0,1,0,0,2023,train,19,5,1,1,0,0.6434805221142513,11.87058683875449,18.11625076633202,0.016821277829472885,20.721375266460207,70,75.0,0.8823528373702544,1
EMG_000062,2023-01-07 22:36:00,D15,Traffic Accident,Low,19.59032275862741,1,0,0,1,Resolved On-Site,2023-01-07 22:00:00,1352.0,49.58310924414191,24.48004695944988,0.0,1.0,1.0,0.0,1.159330557227947,3.276148006639409,49.11513346143864,0.0,9.150718870832035,65.91209573663707,Partly Cloudy,0,0,0,Shopping District,Commercial,4.5,30000,90,5,10,75,85,350,1.0,0.7,6666.666666666667,523.4096846306213,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2023,train,22,5,1,1,0,0.6611080351074874,18.02666426311143,26.728289743410283,0.02342204942765554,20.840669442772054,95,90.0,1.1333331822222423,0
EMG_000063,2023-01-08 04:00:00,D02,Traffic Accident,Medium,11.833984375297934,1,0,0,1,Transported to Hospital,2023-01-08 04:00:00,309.0,60.05834665393065,1.76979325440848,0.0,1.0,1.0,0.0,1.9459933719079792,3.365637889285784,39.02307085703111,0.0,6.483487487555599,71.06542030464834,Cloudy,0,0,0,Financial District,Commercial,3.8,45000,100,5,8,85,90,500,1.2,0.6,11842.105263157897,843.8392883012395,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2023,train,4,6,1,1,0,0.7065687010381604,3.635293689965448,5.060733166447573,0.016595042044309446,20.054006628092022,105,92.0,1.0588234048443053,0
EMG_000065,2023-01-08 06:09:00,D01,Medical Emergency,High,10.159863906364588,1,1,0,0,Transported to Hospital,2023-01-08 06:00:00,2006.0,46.01410093961714,30.99851402120352,0.0,1.0,1.0,0.0,3.586583607501074,4.490001909257604,56.42935687754512,0.0,5.083643212761412,49.88409792073388,Partly Cloudy,0,0,0,Downtown,Commercial,5.2,120000,95,10,5,80,95,400,1.5,0.7,23076.923076923074,617.4540118847362,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2023,train,6,6,1,1,0,0.5751761898481904,25.07499686562539,42.6680497958776,0.013012020616369014,18.413416392498927,105,95.0,1.1874998515625186,1
EMG_000067,2023-01-08 06:11:00,D01,Fire,Low,20.743291426162926,0,0,0,0,Transported to Hospital,2023-01-08 06:00:00,2006.0,46.01410093961714,30.99851402120352,0.0,1.0,1.0,0.0,3.586583607501074,4.490001909257604,56.42935687754512,0.0,5.083643212761412,49.88409792073388,Partly Cloudy,0,0,0,Downtown,Commercial,5.2,120000,95,10,5,80,95,400,1.5,0.7,23076.923076923074,617.4540118847362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,train,6,6,1,1,0,0.5751761898481904,25.07499686562539,42.6680497958776,0.013012020616369014,18.413416392498927,105,95.0,1.1874998515625186,0
EMG_000066,2023-01-08 06:14:00,D01,Infrastructure Failure,Low,20.14551539145949,0,0,0,0,Resolved On-Site,2023-01-08 06:00:00,2006.0,46.01410093961714,30.99851402120352,0.0,1.0,1.0,0.0,3.586583607501074,4.490001909257604,56.42935687754512,0.0,5.083643212761412,49.88409792073388,Partly Cloudy,0,0,0,Downtown,Commercial,5.2,120000,95,10,5,80,95,400,1.5,0.7,23076.923076923074,617.4540118847362,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2023,train,6,6,1,1,0,0.5751761898481904,25.07499686562539,42.6680497958776,0.013012020616369014,18.413416392498927,105,95.0,1.1874998515625186,0
EMG_000064,2023-01-08 06:22:00,D01,Medical Emergency,Medium,18.182517615782807,1,0,0,0,Resolved On-Site,2023-01-08 06:00:00,2006.0,46.01410093961714,30.99851402120352,0.0,1.0,1.0,0.0,3.586583607501074,4.490001909257604,56.42935687754512,0.0,5.083643212761412,49.88409792073388,Partly Cloudy,0,0,0,Downtown,Commercial,5.2,120000,95,10,5,80,95,400,1.5,0.7,23076.923076923074,617.4540118847362,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2023,train,6,6,1,1,0,0.5751761898481904,25.07499686562539,42.6680497958776,0.013012020616369014,18.413416392498927,105,95.0,1.1874998515625186,0
EMG_000070,2023-01-08 10:06:00,D16,Fire,Medium,12.73521207757772,0,0,0,0,Referred to Other Agency,2023-01-08 10:00:00,952.0,51.60122812606606,13.113321198979971,0.0,1.0,1.0,0.0,9.609845772884272,10.72624278686098,79.83800375288189,0.0,11.548790110249026,57.75901851277638,Partly Cloudy,0,0,0,Stadium District,Recreation,5.0,10000,65,5,25,85,75,200,0.2,1.0,2000.0,299.17022549267165,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2023,train,10,6,1,1,0,0.6070732006509889,11.199998682353096,18.09843674597105,0.029560118348087458,12.390154227115728,70,75.0,0.8823528373702544,0
EMG_000069,2023-01-08 10:15:00,D11,Medical Emergency,Low,24.75805574915057,1,0,0,0,Transported to Hospital,2023-01-08 10:00:00,1388.0,34.67140617489233,57.54256851721316,0.0,1.0,1.0,0.0,9.086811639471568,8.354497879457286,34.656060071064985,0.0,5.4697574036633565,10.790933015549214,Clear,0,0,0,Old Town,Mixed,4.0,60000,75,5,12,30,80,150,1.2,0.5,15000.0,218.2719185360926,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2023,train,10,6,1,1,0,1.1557131539253598,46.266651244449584,38.91071726174219,0.01400031298898807,12.913188360528432,80,88.0,2.666665777778074,0
EMG_000068,2023-01-08 10:31:00,D11,Medical Emergency,Low,26.10326368740723,1,0,0,0,Referred to Other Agency,2023-01-08 10:00:00,1388.0,34.67140617489233,57.54256851721316,0.0,1.0,1.0,0.0,9.086811639471568,8.354497879457286,34.656060071064985,0.0,5.4697574036633565,10.790933015549214,Clear,0,0,0,Old Town,Mixed,4.0,60000,75,5,12,30,80,150,1.2,0.5,15000.0,218.2719185360926,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2023,train,10,6,1,1,0,1.1557131539253598,46.266651244449584,38.91071726174219,0.01400031298898807,12.913188360528432,80,88.0,2.666665777778074,0
EMG_000071,2023-01-08 10:32:00,D16,Traffic Accident,Low,21.25441195437793,1,0,0,1,Transported to Hospital,2023-01-08 10:00:00,952.0,51.60122812606606,13.113321198979971,0.0,1.0,1.0,0.0,9.609845772884272,10.72624278686098,79.83800375288189,0.0,11.548790110249026,57.75901851277638,Partly Cloudy,0,0,0,Stadium District,Recreation,5.0,10000,65,5,25,85,75,200,0.2,1.0,2000.0,299.17022549267165,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2023,train,10,6,1,1,0,0.6070732006509889,11.199998682353096,18.09843674597105,0.029560118348087458,12.390154227115728,70,75.0,0.8823528373702544,0
EMG_000072,2023-01-08 13:34:00,D09,Medical Emergency,Medium,18.569661433815494,1,0,0,0,Resolved On-Site,2023-01-08 13:00:00,1346.0,47.6695505274576,28.889030648517394,0.0,1.0,1.0,0.0,7.981174965955703,7.218685908559902,60.70379735406964,0.0,4.629441163694289,21.333014371715464,Clear,0,0,0,University District,Mixed,7.5,85000,60,0,35,50,80,180,-0.3,1.0,11333.333333333334,288.0501755284444,0,0,2,0,1,0,0,0,0,1,0,0,0,0,2023,train,13,6,1,1,0,0.9533908198709881,26.919994616001077,27.655895429743808,0.011849451533703566,14.018825034044298,60,65.0,1.599999680000064,0
EMG_000073,2023-01-08 14:17:00,D10,Traffic Accident,Low,18.314892114079026,1,0,0,1,Resolved On-Site,2023-01-08 14:00:00,975.0,52.3846642669693,14.053836557473172,0.0,1.0,1.0,0.0,6.860455954653748,8.50421534355935,43.277624352728246,0.0,14.744938117076384,36.2125241635508,Partly Cloudy,0,0,0,Airport District,Transport,25.0,5000,70,60,10,100,90,600,1.0,1.4,200.0,976.2108866694068,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2023,train,14,6,1,1,0,0.523846590285034,9.749999025000097,18.263672037425582,0.037740933172661605,15.139544045346252,130,90.0,0.899999910000009,0
EMG_000074,2023-01-08 15:47:00,D14,Medical Emergency,High,12.35587097236505,1,1,0,0,Resolved On-Site,2023-01-08 15:00:00,904.0,55.95669684785528,13.518053705040328,0.0,1.0,1.0,0.0,4.312883686197385,3.0834600793143663,51.6628439292262,0.0,19.024818048017472,42.73636785031792,Partly Cloudy,0,0,0,Medical District,Public Services,3.0,15000,60,10,15,70,85,400,0.5,0.9,5000.0,601.2339110678276,0,0,3,0,1,0,0,0,0,0,1,0,0,0,2023,train,15,6,1,1,0,0.7993812693434654,12.914283869388019,15.871706928770754,0.04869565276375953,17.687116313802616,70,85.0,1.2142855408163513,1
EMG_000075,2023-01-08 16:05:00,D14,Traffic Accident,Medium,16.950052129204813,1,0,0,1,Transported to Hospital,2023-01-08 16:00:00,988.0,54.88232449265966,19.56430900819168,0.0,1.0,1.0,0.0,6.623095663580009,7.393564674242582,42.61105839846819,0.0,11.037508069181284,29.229754199993973,Clear,0,0,0,Medical District,Public Services,3.0,15000,60,10,15,70,85,400,0.5,0.9,5000.0,601.2339110678276,0,0,2,0,0,0,1,0,0,0,1,0,0,0,2023,train,16,6,1,1,0,0.7840330950332672,14.114283697959472,17.680009000516385,0.028251448132512097,15.37690433641999,70,85.0,1.2142855408163513,0
EMG_000076,2023-01-08 20:12:00,D08,Fire,Medium,15.719348282654238,0,0,0,0,Resolved On-Site,2023-01-08 20:00:00,1475.0,48.93234323811783,22.547489377377715,0.0,1.0,1.0,0.0,-2.495701973998511,-1.553610192997224,59.806000563604925,0.0,5.485489691010941,22.2235190116536,Clear,0,0,0,Tech Park,Commercial,6.0,25000,85,20,15,90,85,450,0.8,0.8,4166.666666666667,749.9448163996802,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2023,train,20,6,1,1,0,0.5436926422354601,16.388887067901436,29.53997157645909,0.014040581127160225,24.49570197399851,105,85.0,0.9444443395061844,0
EMG_000077,2023-01-08 21:19:00,D03,Traffic Accident,Medium,12.34198608316748,1,0,0,1,Transported to Hospital,2023-01-08 21:00:00,506.0,54.20202310423073,6.394312409019312,0.0,1.0,1.0,0.0,0.8855759046715153,3.090223032851973,39.91717856093332,0.0,8.287576914751755,15.249996514675107,Clear,0,0,0,Industrial Zone,Industrial,15.0,15000,30,100,2,70,40,800,2.0,0.9,1000.0,1306.398788362281,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2023,train,21,6,1,1,0,0.7743145051583669,7.228570395918514,9.166330716622227,0.02121276359516909,21.114424095328484,130,98.0,0.57142848979593,0
EMG_000078,2023-01-09 00:13:00,D15,Traffic Accident,Medium,15.914396985709685,1,0,0,1,Resolved On-Site,2023-01-09 00:00:00,424.0,58.96773792977891,7.143119583970825,0.0,0.0,1.0,0.0,-0.8117514507134421,0.0464485936327887,57.72023300251632,0.0,6.841950825935812,54.08491347183346,Partly Cloudy,0,0,0,Shopping District,Commercial,4.5,30000,90,5,10,75,85,350,1.0,0.7,6666.666666666667,523.4096846306213,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2023,train,0,0,1,0,0,0.7862364008988654,5.653332579555656,7.070468465835679,0.01751255968943194,22.81175145071344,95,90.0,1.1333331822222423,0
